datatype,transform,modelSeed,learning_rate,optimizer_name,blocks,padding,stride,kernel_size,real_best_mae_epoch,real_best_mae,tbdir
,transform_padding,94,2.0708485661206484e-05,SGD,4,4,4,5,18,0.4306538999080658,
,transform_padding,99,0.0136939864723756,SGD,4,4,2,7,26,0.1623047292232513,
,transform_padding,76,0.0030070162326071,SGD,4,4,2,7,10,0.1864800304174423,
,transform_padding,78,0.0295639882241421,SGD,4,4,2,7,29,0.1622229814529419,
,transform_padding,70,0.0359286105947178,SGD,4,4,2,3,4,0.1789992898702621,
,transform_padding,79,0.0336400390325894,SGD,4,6,6,5,19,0.3445250391960144,
,transform_padding,84,0.0910492703880982,SGD,4,4,2,7,20,0.1368074417114257,
,transform_padding,65,0.0852598623416662,SGD,3,4,2,7,26,0.1787093877792358,
,transform_padding,87,0.0038985908561516,SGD,4,2,6,3,0,0.5573680400848389,
,transform_padding,64,0.0328999009404944,RMSprop,4,6,4,5,14,0.5571038126945496,
,transform_padding,88,0.0976199944613017,SGD,3,4,2,7,5,0.1792864054441452,
,transform_padding,78,0.0318807088741989,SGD,4,4,2,7,29,0.1534955352544784,
,transform_padding,86,0.0378133557201923,SGD,4,4,2,7,28,0.153961956501007,
,transform_padding,68,0.0153079789131822,SGD,4,4,2,7,15,0.1551800072193145,
,transform_padding,84,0.0326852446562814,SGD,4,4,2,7,27,0.1515498757362365,
,transform_padding,89,0.049624259553013,SGD,4,4,2,7,25,0.1604586392641067,
,transform_padding,6,0.0083389715112556,SGD,4,4,2,7,28,0.1710110157728195,
,transform_padding,82,0.0993513810194266,Adam,4,2,4,3,23,0.3311027288436889,
,transform_padding,61,0.0503912576303477,RMSprop,3,4,2,5,29,0.207553744316101,
,transform_padding,17,0.0476884538080522,SGD,4,6,6,7,25,0.3161022067070007,
,transform_padding,74,0.0205843257912226,Adam,5,4,2,7,1,0.557109534740448,
,transform_padding,93,0.0559915723495447,SGD,4,4,2,7,20,0.1537267863750457,
,transform_padding,83,0.0287211269809629,SGD,4,4,2,7,29,0.1444299519062042,
,transform_padding,83,0.0198108399624905,SGD,4,4,2,7,23,0.1493398398160934,
,transform_padding,100,0.0216335645913736,SGD,4,4,2,7,27,0.170998141169548,
,transform_padding,58,0.0107571659222339,SGD,5,4,2,7,27,0.2143040150403976,
,transform_padding,45,0.0243253721709445,RMSprop,4,2,2,7,29,0.550208568572998,
,transform_padding,83,0.0138974261466492,SGD,4,4,6,7,21,0.3387362957000732,
,transform_padding,72,0.0646905918587342,Adam,5,4,2,7,2,0.5572199821472168,
,transform_padding,91,0.0063505822103937,SGD,3,2,2,3,15,0.1992187201976776,
,transform_padding,22,0.0176515380785628,RMSprop,4,4,4,7,17,0.3472685813903808,
,transform_padding,83,0.05247845001990915,SGD,4,4,2,7,15,0.14150021970272064,
